DATAFLOW,LAST UPDATE,freq,quantile,indic_il,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Finland,2015,4.1,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Finland,2016,4.1,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Finland,2017,4.2,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Finland,2018,4.1,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Finland,2019,4.1,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Finland,2020,4.2,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Finland,2021,4.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Finland,2022,4.1,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Finland,2023,4.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,France,2015,3.7,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,France,2016,3.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,France,2017,3.4,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,France,2018,3.5,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,France,2019,3.7,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,France,2020,3.3,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,France,2021,3.4,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,France,2022,3.2,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,France,2023,3.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Croatia,2015,2.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Croatia,2016,2.7,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Croatia,2017,2.7,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Croatia,2018,2.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Croatia,2019,2.9,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Croatia,2020,2.9,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Croatia,2021,2.8,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Croatia,2022,3.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Croatia,2023,2.8,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Hungary,2015,3.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Hungary,2016,3.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Hungary,2017,3.1,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Hungary,2018,3.2,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Hungary,2019,3.2,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Hungary,2020,3.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Hungary,2021,3.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Hungary,2022,3.5,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Hungary,2023,2.8,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Ireland,2015,3.4,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Ireland,2016,3.5,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Ireland,2017,3.4,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Ireland,2018,3.7,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Ireland,2019,3.8,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Ireland,2020,4.0,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Ireland,2021,4.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Ireland,2022,3.9,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Ireland,2023,4.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Iceland,2015,4.1,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Iceland,2016,4.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Iceland,2017,3.8,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Iceland,2018,4.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Iceland,2019,3.8,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Italy,2015,2.1,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Italy,2016,1.8,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Italy,2017,2.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Italy,2018,2.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Italy,2019,2.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Italy,2020,2.2,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Italy,2021,2.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Italy,2022,2.5,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Italy,2023,2.7,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Lithuania,2015,2.2,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Lithuania,2016,2.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Lithuania,2017,2.1,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Lithuania,2018,2.1,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Lithuania,2019,2.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Lithuania,2020,2.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Lithuania,2021,2.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Lithuania,2022,2.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Lithuania,2023,2.4,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Luxembourg,2015,3.5,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Luxembourg,2016,3.1,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Luxembourg,2017,3.1,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Luxembourg,2018,2.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Luxembourg,2019,2.7,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Luxembourg,2020,2.9,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Luxembourg,2021,3.3,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Luxembourg,2022,3.0,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Luxembourg,2023,3.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Latvia,2015,2.2,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Latvia,2016,2.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Latvia,2017,2.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Latvia,2018,2.1,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Latvia,2019,2.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Latvia,2020,2.4,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Latvia,2021,2.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Latvia,2022,2.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Latvia,2023,2.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Latvia,2024,2.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Montenegro,2015,2.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Montenegro,2016,2.1,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Montenegro,2017,1.8,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Montenegro,2018,1.5,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Montenegro,2019,1.9,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Montenegro,2020,2.4,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Montenegro,2021,2.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Montenegro,2022,2.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,North Macedonia,2015,1.8,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,North Macedonia,2016,1.8,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,North Macedonia,2017,1.9,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,North Macedonia,2018,1.9,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,North Macedonia,2019,2.2,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,North Macedonia,2020,2.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Malta,2015,3.7,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Malta,2016,3.7,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Malta,2017,3.7,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Malta,2018,3.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Malta,2019,3.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Malta,2020,3.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Malta,2021,2.8,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Malta,2022,3.4,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Malta,2023,2.9,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Netherlands,2015,3.8,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Netherlands,2016,3.6,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Netherlands,2017,3.5,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Netherlands,2018,3.4,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Netherlands,2019,3.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Netherlands,2020,3.5,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Netherlands,2021,3.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Netherlands,2022,3.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Netherlands,2023,3.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Norway,2015,3.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Norway,2016,3.5,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Norway,2017,3.2,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Norway,2018,3.4,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Norway,2019,3.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Norway,2020,3.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Norway,2021,3.3,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Norway,2022,3.2,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Norway,2023,3.4,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Poland,2015,3.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Poland,2016,3.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Poland,2017,3.1,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Poland,2018,3.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Poland,2019,3.2,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Poland,2020,3.5,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Poland,2021,3.5,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Poland,2022,3.5,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Poland,2023,3.4,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Portugal,2015,2.5,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Portugal,2016,2.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Portugal,2017,2.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Portugal,2018,2.9,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Portugal,2019,2.9,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Portugal,2020,3.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Portugal,2021,2.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Portugal,2022,3.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Portugal,2023,2.7,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Romania,2015,1.5,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Romania,2016,1.8,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Romania,2017,2.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Romania,2018,1.7,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Romania,2019,1.8,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Romania,2020,1.9,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Romania,2021,1.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Romania,2022,2.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Romania,2023,2.1,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Serbia,2015,0.8,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,First decile,Share of national equivalised income,Euro,Serbia,2016,0.5,,
